"error","errorText","isin","mvUnitNotional","scenarioDate","scenarioSpecId","tradehubMessageId","type","zeroSimulation"
"false","","NO0010821598","0.10685296693833919","2009-01-08","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10771292856462808","2009-01-09","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10883922611612704","2009-01-12","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10737495916455941","2009-01-13","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10818765164179572","2009-01-14","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.1079315187894207","2009-01-15","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.11038968361192458","2009-01-16","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.1089852307036613","2009-01-19","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10704360739856116","2009-01-20","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10950316534473806","2009-01-21","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.1081785380126266","2009-01-22","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
