"error","errorText","isin","mvUnitNotional","scenarioDate","scenarioSpecId","tradehubMessageId","type","zeroSimulation"
"false","","NO0010821598","0.1081260285440047","2009-03-06","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.1078277296819301","2009-03-09","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10773536857077459","2009-03-10","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10751013682197459","2009-03-11","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10835672436314323","2009-03-12","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10740401918678616","2009-03-13","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.1076216258458867","2009-03-16","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10766917421561484","2009-03-17","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.1075398131449966","2009-03-18","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10824093282528616","2009-03-19","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10806493065719007","2009-03-20","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10772894827499097","2009-03-23","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10754738685869704","2009-03-24","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10802915346449413","2009-03-25","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10801311890306105","2009-03-26","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10802519353560466","2009-03-27","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.1082088319928507","2009-03-30","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10795303581372406","2009-03-31","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10790169681900891","2009-04-01","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.1071963150546649","2009-04-02","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10747565068315186","2009-04-03","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10761961940893927","2009-04-06","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.1079061897289428","2009-04-07","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10790919783964012","2009-04-08","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10788268900175225","2009-04-09","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10796755753368521","2009-04-14","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10814520184981083","2009-04-15","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10771044124444656","2009-04-16","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10771112601147023","2009-04-17","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10818171932921296","2009-04-20","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10801145385698507","2009-04-21","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.1077853886926441","2009-04-22","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.107921439713272","2009-04-23","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10800490352390937","2009-04-24","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10801605812304478","2009-04-27","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10790215445525023","2009-04-28","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10773347661247691","2009-04-29","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10759781419429965","2009-04-30","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10775219712277294","2009-05-04","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10812801724828415","2009-05-05","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.1077543292799437","2009-05-06","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10724039271094744","2009-05-07","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10788268900175225","2009-05-08","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10802001672878553","2009-05-11","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10797203089196955","2009-05-12","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.1080596157296611","2009-05-13","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10798478516666736","2009-05-14","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10754253257446236","2009-05-15","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
